order_id,order_date,customer_id,destination_city,warehouse_id,warehouse_code,sku_id,sku_code,product_name,category,order_quantity,priority,order_status
ORD004833,2025-03-31,CUST01269,Dalmau,WH007,MAA_RDC,SKU0050,HEA002,Hand Gloves,Healthcare,9,Standard,Pending
ORD004834,2025-10-13,CUST02846,Sujangarh,WH003,DEL_RDC,SKU0016,FMC004,Detergent,FMCG,86,Express,Pending
ORD004835,2025-05-10,CUST01483,East Godavari,WH001,MUM_NH,SKU0060,AUT003,Car Battery,Automotive,11,Express,Allocated
ORD004836,2025-01-17,CUST02769,Ghumarwin,WH001,MUM_NH,SKU0023,FMC011,Hand Wash,FMCG,13,Standard,Allocated
ORD004837,2025-12-01,CUST01505,Pattukkottai,WH002,NAG_NH,SKU0066,AUT009,Lubricant,Automotive,5,Standard,Dispatched
ORD004838,2025-06-23,CUST00597,Birur,WH008,CCU_RDC,SKU0020,FMC008,Body Lotion,FMCG,30,Standard,Pending
ORD004839,2025-03-13,CUST00793,Kyathampalle,WH007,MAA_RDC,SKU0073,HOM007,Storage Box,Home & Kitchen,8,Standard,Dispatched
ORD004840,2025-05-27,CUST02201,Nuh,WH006,HYD_RDC,SKU0002,ELE002,Smartphone,Electronics,29,Standard,Dispatched
ORD004841,2025-12-16,CUST02543,Wardha,WH008,CCU_RDC,SKU0014,FMC002,Soap,FMCG,32,Express,Pending
ORD004842,2025-08-13,CUST01631,Ichalkaranji,WH008,CCU_RDC,SKU0021,FMC009,Dishwash Liquid,FMCG,58,Express,Pending
ORD004843,2025-12-07,CUST01203,Vandalur,WH002,NAG_NH,SKU0031,GRO007,Coffee,Grocery,32,Express,Dispatched
ORD004844,2025-09-08,CUST00696,Jhinjhak,WH002,NAG_NH,SKU0004,ELE004,Monitor,Electronics,11,Standard,Pending
ORD004845,2025-10-03,CUST01555,Nilēshwar,WH007,MAA_RDC,SKU0020,FMC008,Body Lotion,FMCG,72,Express,Pending
ORD004846,2025-09-01,CUST01449,Sironcha,WH006,HYD_RDC,SKU0070,HOM004,Electric Kettle,Home & Kitchen,3,Express,Pending
ORD004847,2025-10-05,CUST00249,Mulund,WH008,CCU_RDC,SKU0027,GRO003,Sugar,Grocery,84,Standard,Dispatched
ORD004848,2025-05-07,CUST00171,Jamnagar,WH001,MUM_NH,SKU0057,HEA009,Pain Relief Spray,Healthcare,25,Standard,Allocated
ORD004849,2025-01-17,CUST01584,Chakia,WH008,CCU_RDC,SKU0070,HOM004,Electric Kettle,Home & Kitchen,13,Standard,Pending
ORD004850,2025-10-07,CUST02061,Arimalam,WH001,MUM_NH,SKU0002,ELE002,Smartphone,Electronics,21,Standard,Allocated
ORD004851,2025-06-19,CUST00941,Kolkata,WH001,MUM_NH,SKU0040,APP004,Jacket,Apparel,15,Standard,Pending
ORD004852,2025-12-25,CUST02599,Colonelganj,WH002,NAG_NH,SKU0043,APP007,Socks,Apparel,5,Express,Pending
ORD004853,2025-02-05,CUST02930,Bhudgaon,WH002,NAG_NH,SKU0070,HOM004,Electric Kettle,Home & Kitchen,33,Standard,Allocated
ORD004854,2025-09-16,CUST01174,Kayankulam,WH004,AMD_RDC,SKU0014,FMC002,Soap,FMCG,61,Standard,Pending
ORD004855,2025-06-26,CUST00706,Kottaiyur,WH008,CCU_RDC,SKU0056,HEA008,Bandages,Healthcare,28,Standard,Allocated
ORD004856,2025-12-10,CUST01473,Masaurhi Buzurg,WH001,MUM_NH,SKU0048,APP012,Backpack,Apparel,33,Standard,Allocated
ORD004857,2025-01-28,CUST02178,Talegaon Dhamdhere,WH007,MAA_RDC,SKU0036,GRO012,Oats,Grocery,28,Standard,Dispatched
ORD004858,2025-12-19,CUST00271,Rajkot,WH008,CCU_RDC,SKU0034,GRO010,Noodles,Grocery,47,Standard,Dispatched
ORD004859,2025-04-22,CUST01845,Jansath,WH005,BLR_RDC,SKU0030,GRO006,Tea,Grocery,40,Express,Dispatched
ORD004860,2025-01-08,CUST02629,Maurawan,WH006,HYD_RDC,SKU0004,ELE004,Monitor,Electronics,4,Express,Dispatched
ORD004861,2025-12-09,CUST01313,Injambakkam,WH003,DEL_RDC,SKU0034,GRO010,Noodles,Grocery,97,Standard,Dispatched
ORD004862,2025-03-17,CUST02199,Raghunathpur,WH001,MUM_NH,SKU0041,APP005,Hoodie,Apparel,2,Standard,Dispatched
ORD004863,2025-12-05,CUST01047,Siwana,WH006,HYD_RDC,SKU0072,HOM006,Plastic Chair,Home & Kitchen,17,Standard,Dispatched
ORD004864,2025-11-15,CUST02327,Murgud,WH006,HYD_RDC,SKU0049,HEA001,Face Mask,Healthcare,25,Standard,Allocated
ORD004865,2025-12-20,CUST02453,Bhuban,WH003,DEL_RDC,SKU0037,APP001,T-Shirt,Apparel,20,Standard,Allocated
ORD004866,2025-09-04,CUST02371,Hubballi,WH004,AMD_RDC,SKU0057,HEA009,Pain Relief Spray,Healthcare,21,Express,Pending
ORD004867,2025-09-03,CUST00429,Rajpur,WH003,DEL_RDC,SKU0021,FMC009,Dishwash Liquid,FMCG,108,Standard,Allocated
ORD004868,2025-05-10,CUST01544,Kawant,WH001,MUM_NH,SKU0043,APP007,Socks,Apparel,18,Standard,Pending
ORD004869,2025-11-03,CUST02214,Pattanamtitta,WH002,NAG_NH,SKU0071,HOM005,Cookware Set,Home & Kitchen,3,Express,Allocated
ORD004870,2025-03-31,CUST01097,Minjur,WH005,BLR_RDC,SKU0003,ELE003,Tablet,Electronics,9,Standard,Pending
ORD004871,2025-10-13,CUST02658,Davanagere,WH007,MAA_RDC,SKU0050,HEA002,Hand Gloves,Healthcare,14,Standard,Dispatched
ORD004872,2025-03-25,CUST02136,Halvad,WH002,NAG_NH,SKU0011,ELE011,Smartwatch,Electronics,29,Standard,Pending
ORD004873,2025-02-22,CUST00619,Gadarwara,WH005,BLR_RDC,SKU0020,FMC008,Body Lotion,FMCG,37,Standard,Dispatched
ORD004874,2025-10-09,CUST02048,Changlang,WH007,MAA_RDC,SKU0016,FMC004,Detergent,FMCG,85,Standard,Allocated
ORD004875,2025-03-22,CUST02321,Leteri,WH003,DEL_RDC,SKU0045,APP009,Shorts,Apparel,14,Standard,Pending
ORD004876,2025-09-21,CUST00203,Manoharpur,WH008,CCU_RDC,SKU0043,APP007,Socks,Apparel,17,Express,Dispatched
ORD004877,2025-04-19,CUST00688,Ramjibanpur,WH001,MUM_NH,SKU0071,HOM005,Cookware Set,Home & Kitchen,18,Standard,Pending
ORD004878,2025-03-01,CUST00062,Andippatti,WH001,MUM_NH,SKU0003,ELE003,Tablet,Electronics,3,Standard,Pending
ORD004879,2025-01-02,CUST00067,Tadpatri,WH008,CCU_RDC,SKU0025,GRO001,Rice,Grocery,23,Standard,Dispatched
ORD004880,2025-07-17,CUST01890,Kulgam,WH007,MAA_RDC,SKU0034,GRO010,Noodles,Grocery,67,Standard,Allocated
ORD004881,2025-01-24,CUST00123,Hangal,WH003,DEL_RDC,SKU0025,GRO001,Rice,Grocery,15,Standard,Dispatched
ORD004882,2025-12-10,CUST02287,Bari Sadri,WH001,MUM_NH,SKU0053,HEA005,Blood Pressure Monitor,Healthcare,20,Express,Allocated
ORD004883,2025-07-17,CUST00499,Dubrajpur,WH001,MUM_NH,SKU0053,HEA005,Blood Pressure Monitor,Healthcare,23,Standard,Dispatched
ORD004884,2025-06-01,CUST00776,"Shyamnagar, West Bengal",WH007,MAA_RDC,SKU0058,AUT001,Engine Oil,Automotive,6,Standard,Allocated
ORD004885,2025-05-28,CUST00253,Konarka,WH004,AMD_RDC,SKU0030,GRO006,Tea,Grocery,12,Express,Pending
ORD004886,2025-10-11,CUST01186,Surandai,WH008,CCU_RDC,SKU0068,HOM002,Ceiling Fan,Home & Kitchen,29,Standard,Dispatched
ORD004887,2025-11-25,CUST00349,Bally,WH005,BLR_RDC,SKU0058,AUT001,Engine Oil,Automotive,8,Standard,Dispatched
ORD004888,2025-01-25,CUST01977,Muluppilagadu,WH003,DEL_RDC,SKU0029,GRO005,Cooking Oil,Grocery,97,Standard,Allocated
ORD004889,2025-11-25,CUST00567,Vettavalam,WH004,AMD_RDC,SKU0073,HOM007,Storage Box,Home & Kitchen,36,Standard,Allocated
ORD004890,2025-07-29,CUST02412,Kendraparha,WH004,AMD_RDC,SKU0005,ELE005,Keyboard,Electronics,20,Standard,Dispatched
ORD004891,2025-02-20,CUST00143,Kusmara,WH008,CCU_RDC,SKU0042,APP006,Shoes,Apparel,51,Standard,Pending
ORD004892,2025-01-09,CUST01873,Canacona,WH002,NAG_NH,SKU0050,HEA002,Hand Gloves,Healthcare,47,Express,Allocated
ORD004893,2025-01-02,CUST01516,Khedbrahma,WH002,NAG_NH,SKU0031,GRO007,Coffee,Grocery,24,Standard,Allocated
ORD004894,2025-07-14,CUST01793,Bhavani,WH008,CCU_RDC,SKU0056,HEA008,Bandages,Healthcare,38,Standard,Allocated
ORD004895,2025-12-19,CUST00189,Chiplun,WH001,MUM_NH,SKU0054,HEA006,Vitamin Tablets,Healthcare,2,Standard,Allocated
ORD004896,2025-07-19,CUST01729,Akbarpur,WH001,MUM_NH,SKU0037,APP001,T-Shirt,Apparel,86,Standard,Pending
ORD004897,2025-01-07,CUST02652,Madhoganj,WH007,MAA_RDC,SKU0063,AUT006,Coolant,Automotive,3,Standard,Allocated
ORD004898,2025-02-14,CUST02904,Basni,WH003,DEL_RDC,SKU0001,ELE001,Laptop,Electronics,10,Standard,Dispatched
ORD004899,2025-05-25,CUST00007,Badgam,WH008,CCU_RDC,SKU0066,AUT009,Lubricant,Automotive,8,Standard,Dispatched
ORD004900,2025-02-21,CUST01634,Digras,WH001,MUM_NH,SKU0007,ELE007,Printer,Electronics,11,Standard,Dispatched
ORD004901,2025-11-13,CUST01923,Suar,WH005,BLR_RDC,SKU0015,FMC003,Toothpaste,FMCG,9,Standard,Dispatched
ORD004902,2025-07-08,CUST02301,Prakasam,WH007,MAA_RDC,SKU0006,ELE006,Mouse,Electronics,1,Express,Pending
ORD004903,2025-08-03,CUST02246,Gumla,WH001,MUM_NH,SKU0063,AUT006,Coolant,Automotive,14,Standard,Allocated
ORD004904,2025-07-13,CUST02189,Barnala,WH003,DEL_RDC,SKU0010,ELE010,Hard Drive,Electronics,10,Express,Dispatched
ORD004905,2025-11-15,CUST01660,Ranir Bazar,WH008,CCU_RDC,SKU0064,AUT007,Tyre Inflator,Automotive,10,Standard,Allocated
ORD004906,2025-08-24,CUST00064,Bakloh,WH008,CCU_RDC,SKU0001,ELE001,Laptop,Electronics,20,Standard,Pending
ORD004907,2025-10-13,CUST02276,Barnala,WH003,DEL_RDC,SKU0033,GRO009,Biscuits,Grocery,28,Standard,Dispatched
ORD004908,2025-03-02,CUST01936,Rehar,WH008,CCU_RDC,SKU0021,FMC009,Dishwash Liquid,FMCG,73,Standard,Dispatched
ORD004909,2025-11-11,CUST00298,Santoshpur,WH006,HYD_RDC,SKU0002,ELE002,Smartphone,Electronics,32,Standard,Pending
ORD004910,2025-10-30,CUST01757,Mehdawal,WH002,NAG_NH,SKU0037,APP001,T-Shirt,Apparel,48,Standard,Allocated
ORD004911,2025-02-09,CUST02333,Jutogh,WH002,NAG_NH,SKU0040,APP004,Jacket,Apparel,15,Standard,Allocated
ORD004912,2025-12-21,CUST02436,Gariadhar,WH006,HYD_RDC,SKU0026,GRO002,Wheat Flour,Grocery,3,Standard,Pending
ORD004913,2025-02-14,CUST00544,Gopalpur,WH006,HYD_RDC,SKU0068,HOM002,Ceiling Fan,Home & Kitchen,1,Standard,Dispatched
ORD004914,2025-07-03,CUST01862,Ramgarh,WH007,MAA_RDC,SKU0016,FMC004,Detergent,FMCG,98,Express,Dispatched
ORD004915,2025-10-14,CUST00766,Sardoi,WH001,MUM_NH,SKU0020,FMC008,Body Lotion,FMCG,74,Standard,Pending
ORD004916,2025-02-10,CUST02267,Kachchh,WH001,MUM_NH,SKU0067,HOM001,LED Bulb,Home & Kitchen,39,Standard,Dispatched
ORD004917,2025-03-13,CUST00299,Vijayapura,WH005,BLR_RDC,SKU0046,APP010,Track Pants,Apparel,24,Standard,Allocated
ORD004918,2025-09-19,CUST01288,Karmala,WH006,HYD_RDC,SKU0075,HOM009,Dustbin,Home & Kitchen,11,Standard,Allocated
ORD004919,2025-08-22,CUST01192,Attayyampatti,WH002,NAG_NH,SKU0044,APP008,Cap,Apparel,32,Express,Pending
ORD004920,2025-03-12,CUST02000,Borivli,WH004,AMD_RDC,SKU0060,AUT003,Car Battery,Automotive,11,Standard,Allocated
ORD004921,2025-04-05,CUST00306,Abhaneri,WH001,MUM_NH,SKU0022,FMC010,Floor Cleaner,FMCG,155,Standard,Dispatched
ORD004922,2025-11-27,CUST02259,Karajagi,WH007,MAA_RDC,SKU0003,ELE003,Tablet,Electronics,22,Standard,Allocated
ORD004923,2025-11-08,CUST02920,Araul,WH004,AMD_RDC,SKU0034,GRO010,Noodles,Grocery,12,Standard,Allocated
ORD004924,2025-08-12,CUST01091,Mawar,WH001,MUM_NH,SKU0038,APP002,Jeans,Apparel,9,Standard,Pending
ORD004925,2025-11-05,CUST01956,Kamarhati,WH004,AMD_RDC,SKU0072,HOM006,Plastic Chair,Home & Kitchen,10,Standard,Dispatched
ORD004926,2025-02-08,CUST01841,Erumaippatti,WH003,DEL_RDC,SKU0048,APP012,Backpack,Apparel,38,Standard,Dispatched
ORD004927,2025-07-07,CUST01092,Malihabad,WH005,BLR_RDC,SKU0063,AUT006,Coolant,Automotive,9,Standard,Pending
ORD004928,2025-06-27,CUST02790,Medinipur,WH006,HYD_RDC,SKU0050,HEA002,Hand Gloves,Healthcare,5,Standard,Allocated
ORD004929,2025-01-24,CUST01307,Dayapar,WH002,NAG_NH,SKU0043,APP007,Socks,Apparel,63,Standard,Dispatched
ORD004930,2025-01-02,CUST02368,Chittarkonda,WH004,AMD_RDC,SKU0044,APP008,Cap,Apparel,9,Standard,Pending
ORD004931,2025-07-07,CUST02036,Khanna,WH008,CCU_RDC,SKU0072,HOM006,Plastic Chair,Home & Kitchen,28,Standard,Dispatched
ORD004932,2025-01-10,CUST00204,Bhojudih,WH007,MAA_RDC,SKU0008,ELE008,Router,Electronics,19,Standard,Dispatched
ORD004933,2025-04-23,CUST02885,Sattur,WH001,MUM_NH,SKU0034,GRO010,Noodles,Grocery,103,Standard,Allocated
ORD004934,2025-01-28,CUST01882,Rajpura,WH003,DEL_RDC,SKU0063,AUT006,Coolant,Automotive,9,Standard,Pending
ORD004935,2025-05-23,CUST01926,Sathamba,WH001,MUM_NH,SKU0037,APP001,T-Shirt,Apparel,18,Standard,Dispatched
ORD004936,2025-10-14,CUST02503,Kasaragod District,WH007,MAA_RDC,SKU0003,ELE003,Tablet,Electronics,6,Standard,Dispatched
ORD004937,2025-01-03,CUST00240,Palitana,WH002,NAG_NH,SKU0015,FMC003,Toothpaste,FMCG,72,Standard,Allocated
ORD004938,2025-11-30,CUST02117,Bilgi,WH005,BLR_RDC,SKU0058,AUT001,Engine Oil,Automotive,17,Standard,Pending
ORD004939,2025-05-15,CUST02938,Satrikh,WH004,AMD_RDC,SKU0016,FMC004,Detergent,FMCG,89,Standard,Pending
ORD004940,2025-03-11,CUST01720,Shahpura,WH002,NAG_NH,SKU0011,ELE011,Smartwatch,Electronics,6,Standard,Allocated
ORD004941,2025-07-11,CUST00026,Vuyyuru,WH005,BLR_RDC,SKU0010,ELE010,Hard Drive,Electronics,5,Standard,Pending
ORD004942,2025-06-29,CUST02304,Ariyalur,WH008,CCU_RDC,SKU0059,AUT002,Brake Pads,Automotive,1,Express,Dispatched
ORD004943,2025-02-16,CUST00476,Pakala,WH006,HYD_RDC,SKU0050,HEA002,Hand Gloves,Healthcare,1,Standard,Allocated
ORD004944,2025-11-09,CUST00730,Hukeri,WH006,HYD_RDC,SKU0059,AUT002,Brake Pads,Automotive,1,Standard,Pending
ORD004945,2025-12-03,CUST00353,Gola Gokarannath,WH002,NAG_NH,SKU0060,AUT003,Car Battery,Automotive,14,Standard,Pending
ORD004946,2025-02-11,CUST00179,Nautanwa,WH004,AMD_RDC,SKU0007,ELE007,Printer,Electronics,14,Express,Allocated
ORD004947,2025-08-14,CUST00219,Jodhpur,WH008,CCU_RDC,SKU0033,GRO009,Biscuits,Grocery,30,Standard,Pending
ORD004948,2025-01-23,CUST00135,Budge Budge,WH004,AMD_RDC,SKU0071,HOM005,Cookware Set,Home & Kitchen,7,Standard,Pending
ORD004949,2025-10-31,CUST01286,Bhuma,WH008,CCU_RDC,SKU0002,ELE002,Smartphone,Electronics,28,Express,Pending
ORD004950,2025-09-05,CUST01051,Sonala,WH005,BLR_RDC,SKU0050,HEA002,Hand Gloves,Healthcare,1,Express,Dispatched
ORD004951,2025-09-16,CUST02352,Bodhan,WH006,HYD_RDC,SKU0037,APP001,T-Shirt,Apparel,6,Standard,Dispatched
ORD004952,2025-12-24,CUST01201,Nipani,WH003,DEL_RDC,SKU0018,FMC006,Hair Oil,FMCG,42,Standard,Dispatched
ORD004953,2025-10-18,CUST02138,Amanpur,WH001,MUM_NH,SKU0060,AUT003,Car Battery,Automotive,5,Standard,Allocated
ORD004954,2025-10-12,CUST02348,Mariani,WH001,MUM_NH,SKU0070,HOM004,Electric Kettle,Home & Kitchen,38,Standard,Allocated
ORD004955,2025-03-09,CUST02438,Paturda,WH004,AMD_RDC,SKU0062,AUT005,Air Filter,Automotive,12,Standard,Allocated
ORD004956,2025-03-01,CUST01694,"Mora, Maharashtra",WH001,MUM_NH,SKU0058,AUT001,Engine Oil,Automotive,31,Express,Pending
ORD004957,2025-03-14,CUST01943,Sorbhog,WH003,DEL_RDC,SKU0033,GRO009,Biscuits,Grocery,33,Standard,Allocated
ORD004958,2025-10-03,CUST00339,Uttarkashi,WH002,NAG_NH,SKU0047,APP011,Belt,Apparel,26,Standard,Dispatched
ORD004959,2025-02-06,CUST00146,Shamsabad,WH007,MAA_RDC,SKU0013,FMC001,Shampoo,FMCG,100,Standard,Allocated
ORD004960,2025-03-20,CUST01441,Derapur,WH001,MUM_NH,SKU0029,GRO005,Cooking Oil,Grocery,12,Express,Dispatched
ORD004961,2025-11-09,CUST01652,Katol,WH008,CCU_RDC,SKU0034,GRO010,Noodles,Grocery,85,Standard,Dispatched
ORD004962,2025-02-05,CUST01919,Hathras,WH002,NAG_NH,SKU0016,FMC004,Detergent,FMCG,24,Standard,Pending
ORD004963,2025-07-04,CUST01794,Angul District,WH003,DEL_RDC,SKU0027,GRO003,Sugar,Grocery,101,Standard,Dispatched
ORD004964,2025-06-22,CUST00621,Shahid Bhagat Singh Nagar,WH004,AMD_RDC,SKU0018,FMC006,Hair Oil,FMCG,31,Standard,Dispatched
ORD004965,2025-07-27,CUST01119,Tekari,WH005,BLR_RDC,SKU0064,AUT007,Tyre Inflator,Automotive,1,Standard,Allocated
ORD004966,2025-08-08,CUST01835,Pirawa,WH006,HYD_RDC,SKU0003,ELE003,Tablet,Electronics,2,Standard,Dispatched
ORD004967,2025-04-23,CUST02940,Bhadran,WH003,DEL_RDC,SKU0013,FMC001,Shampoo,FMCG,71,Standard,Allocated
ORD004968,2025-09-15,CUST00800,Unnao,WH001,MUM_NH,SKU0021,FMC009,Dishwash Liquid,FMCG,139,Standard,Allocated
ORD004969,2025-04-01,CUST01303,Jaigaon,WH005,BLR_RDC,SKU0054,HEA006,Vitamin Tablets,Healthcare,31,Standard,Allocated
ORD004970,2025-06-02,CUST01663,Salur,WH006,HYD_RDC,SKU0065,AUT008,Wiper Blade,Automotive,21,Standard,Dispatched
ORD004971,2025-06-19,CUST01369,Sri Muktsar Sahib,WH005,BLR_RDC,SKU0053,HEA005,Blood Pressure Monitor,Healthcare,2,Standard,Allocated
ORD004972,2025-05-22,CUST02887,Shirwal,WH003,DEL_RDC,SKU0055,HEA007,First Aid Kit,Healthcare,29,Standard,Allocated
ORD004973,2025-08-18,CUST02540,Lingsugur,WH003,DEL_RDC,SKU0013,FMC001,Shampoo,FMCG,47,Standard,Allocated
ORD004974,2025-07-06,CUST01627,Amarnath,WH001,MUM_NH,SKU0051,HEA003,Sanitizer,Healthcare,11,Standard,Pending
ORD004975,2025-04-04,CUST02987,Satna,WH007,MAA_RDC,SKU0054,HEA006,Vitamin Tablets,Healthcare,37,Standard,Dispatched
ORD004976,2025-10-04,CUST01366,Kanor,WH007,MAA_RDC,SKU0048,APP012,Backpack,Apparel,3,Express,Allocated
ORD004977,2025-01-22,CUST02021,Brahmapur,WH001,MUM_NH,SKU0053,HEA005,Blood Pressure Monitor,Healthcare,4,Express,Dispatched
ORD004978,2025-01-15,CUST02729,Vadgaon,WH001,MUM_NH,SKU0005,ELE005,Keyboard,Electronics,5,Standard,Pending
ORD004979,2025-02-21,CUST00342,Jarwa,WH003,DEL_RDC,SKU0037,APP001,T-Shirt,Apparel,30,Standard,Allocated
ORD004980,2025-07-18,CUST00389,Birdpur,WH002,NAG_NH,SKU0035,GRO011,Spices,Grocery,65,Standard,Dispatched
ORD004981,2025-03-14,CUST01346,Kolasib District,WH006,HYD_RDC,SKU0034,GRO010,Noodles,Grocery,3,Standard,Dispatched
ORD004982,2025-12-16,CUST01594,Vaikam,WH008,CCU_RDC,SKU0075,HOM009,Dustbin,Home & Kitchen,15,Standard,Dispatched
ORD004983,2025-04-01,CUST00689,Sijua,WH007,MAA_RDC,SKU0013,FMC001,Shampoo,FMCG,90,Express,Pending
ORD004984,2025-11-14,CUST01520,Chapra,WH004,AMD_RDC,SKU0004,ELE004,Monitor,Electronics,13,Standard,Allocated
ORD004985,2025-05-18,CUST02862,Mughal Sarai,WH005,BLR_RDC,SKU0017,FMC005,Face Wash,FMCG,53,Standard,Dispatched
ORD004986,2025-01-01,CUST00339,Bakharla,WH007,MAA_RDC,SKU0006,ELE006,Mouse,Electronics,12,Express,Pending
ORD004987,2025-08-13,CUST01286,Curti,WH003,DEL_RDC,SKU0008,ELE008,Router,Electronics,6,Standard,Allocated
ORD004988,2025-01-06,CUST00647,Kutiyana,WH008,CCU_RDC,SKU0002,ELE002,Smartphone,Electronics,4,Standard,Dispatched
ORD004989,2025-02-10,CUST01309,Taloda,WH001,MUM_NH,SKU0043,APP007,Socks,Apparel,7,Standard,Allocated
ORD004990,2025-04-04,CUST01422,Wakad,WH004,AMD_RDC,SKU0065,AUT008,Wiper Blade,Automotive,14,Express,Dispatched
ORD004991,2025-10-29,CUST01064,Sirkazhi,WH001,MUM_NH,SKU0031,GRO007,Coffee,Grocery,88,Standard,Dispatched
ORD004992,2025-06-23,CUST00132,Jhanjharpur,WH008,CCU_RDC,SKU0060,AUT003,Car Battery,Automotive,10,Standard,Allocated
ORD004993,2025-09-10,CUST00410,Miraj,WH007,MAA_RDC,SKU0009,ELE009,SSD,Electronics,2,Express,Allocated
ORD004994,2025-03-08,CUST01900,Singarayakonda,WH001,MUM_NH,SKU0023,FMC011,Hand Wash,FMCG,49,Standard,Dispatched
ORD004995,2025-07-01,CUST02902,Araul,WH004,AMD_RDC,SKU0007,ELE007,Printer,Electronics,2,Express,Dispatched
ORD004996,2025-11-26,CUST00115,Virudhunagar,WH006,HYD_RDC,SKU0059,AUT002,Brake Pads,Automotive,12,Standard,Dispatched
ORD004997,2025-02-03,CUST00198,Gadarwara,WH003,DEL_RDC,SKU0016,FMC004,Detergent,FMCG,97,Standard,Allocated
ORD004998,2025-12-13,CUST02548,Sultanpur,WH007,MAA_RDC,SKU0068,HOM002,Ceiling Fan,Home & Kitchen,10,Standard,Allocated
ORD004999,2025-04-15,CUST02827,Sayalkudi,WH001,MUM_NH,SKU0033,GRO009,Biscuits,Grocery,4,Standard,Pending
ORD005000,2025-05-23,CUST01427,Jevargi,WH004,AMD_RDC,SKU0037,APP001,T-Shirt,Apparel,1,Standard,Pending
ORD005001,2025-08-08,CUST00187,Naugama,WH002,NAG_NH,SKU0072,HOM006,Plastic Chair,Home & Kitchen,14,Standard,Dispatched
ORD005002,2025-05-26,CUST00264,Banswara,WH001,MUM_NH,SKU0018,FMC006,Hair Oil,FMCG,90,Standard,Dispatched
ORD005003,2025-11-17,CUST02513,Lakhtar,WH007,MAA_RDC,SKU0043,APP007,Socks,Apparel,39,Standard,Pending
ORD005004,2025-06-22,CUST02521,Ilkal,WH004,AMD_RDC,SKU0032,GRO008,Pulses,Grocery,84,Standard,Pending
ORD005005,2025-07-03,CUST01418,Khambhat,WH004,AMD_RDC,SKU0010,ELE010,Hard Drive,Electronics,18,Express,Pending
ORD005006,2025-12-18,CUST02323,Seondha,WH006,HYD_RDC,SKU0010,ELE010,Hard Drive,Electronics,12,Standard,Pending
ORD005007,2025-07-05,CUST01589,Katol,WH007,MAA_RDC,SKU0055,HEA007,First Aid Kit,Healthcare,3,Standard,Pending
ORD005008,2025-07-28,CUST01995,Barwadih,WH001,MUM_NH,SKU0035,GRO011,Spices,Grocery,8,Standard,Dispatched
ORD005009,2025-11-26,CUST00079,Ramjibanpur,WH005,BLR_RDC,SKU0037,APP001,T-Shirt,Apparel,1,Standard,Dispatched
ORD005010,2025-10-08,CUST00241,Dariba,WH006,HYD_RDC,SKU0058,AUT001,Engine Oil,Automotive,14,Standard,Dispatched
ORD005011,2025-08-13,CUST01956,Kariapatti,WH008,CCU_RDC,SKU0036,GRO012,Oats,Grocery,7,Standard,Pending
ORD005012,2025-09-03,CUST02052,Attayyampatti,WH006,HYD_RDC,SKU0002,ELE002,Smartphone,Electronics,16,Standard,Dispatched
ORD005013,2025-03-06,CUST02936,Nangavalli,WH005,BLR_RDC,SKU0049,HEA001,Face Mask,Healthcare,44,Standard,Dispatched
ORD005014,2025-10-19,CUST01184,Kankipadu,WH001,MUM_NH,SKU0036,GRO012,Oats,Grocery,25,Standard,Dispatched
ORD005015,2025-07-11,CUST00922,Bulandshahr,WH006,HYD_RDC,SKU0044,APP008,Cap,Apparel,23,Standard,Pending
ORD005016,2025-09-09,CUST01878,Medchal,WH003,DEL_RDC,SKU0058,AUT001,Engine Oil,Automotive,7,Standard,Pending
ORD005017,2025-06-17,CUST00033,Bidhnu,WH006,HYD_RDC,SKU0041,APP005,Hoodie,Apparel,11,Standard,Pending
ORD005018,2025-06-28,CUST00046,Tumakuru,WH007,MAA_RDC,SKU0051,HEA003,Sanitizer,Healthcare,41,Standard,Allocated
ORD005019,2025-07-14,CUST01283,Islamnagar (Badaun),WH005,BLR_RDC,SKU0049,HEA001,Face Mask,Healthcare,14,Standard,Pending
ORD005020,2025-04-05,CUST01171,Mangrul Pir,WH005,BLR_RDC,SKU0053,HEA005,Blood Pressure Monitor,Healthcare,13,Standard,Allocated
ORD005021,2025-05-11,CUST00753,Talen,WH002,NAG_NH,SKU0020,FMC008,Body Lotion,FMCG,69,Standard,Pending
ORD005022,2025-12-05,CUST02346,Clement Town,WH004,AMD_RDC,SKU0007,ELE007,Printer,Electronics,6,Express,Pending
ORD005023,2025-04-24,CUST01261,Sijua,WH001,MUM_NH,SKU0043,APP007,Socks,Apparel,29,Standard,Pending
ORD005024,2025-01-08,CUST00131,Tijara,WH002,NAG_NH,SKU0061,AUT004,Spark Plug,Automotive,3,Standard,Pending
ORD005025,2025-08-04,CUST02773,Kekri,WH005,BLR_RDC,SKU0003,ELE003,Tablet,Electronics,21,Standard,Allocated
ORD005026,2025-01-03,CUST02610,Rampura,WH008,CCU_RDC,SKU0043,APP007,Socks,Apparel,8,Express,Dispatched
ORD005027,2025-09-19,CUST01038,Colachel,WH003,DEL_RDC,SKU0072,HOM006,Plastic Chair,Home & Kitchen,27,Standard,Pending
ORD005028,2025-03-01,CUST00363,Bidhuna,WH006,HYD_RDC,SKU0060,AUT003,Car Battery,Automotive,3,Standard,Allocated
ORD005029,2025-04-23,CUST00558,Sonepur,WH003,DEL_RDC,SKU0035,GRO011,Spices,Grocery,57,Standard,Pending
