city_id,state,city,latitude,longitude,region,logistics_tier,demand_weight,warehouse_candidate
C02132,Maharashtra,Nampur,20.72861111,74.31083333,West,Tier 3,0.2,False
C02133,Maharashtra,Nanded,18.91667,77.5,West,Tier 3,0.2,False
C02134,Maharashtra,Nandgaon,20.3068,74.65501,West,Tier 3,0.2,False
C02135,Maharashtra,Nandnee,17.455,75.84555556,West,Tier 3,0.2,False
C02136,Maharashtra,Nandura,20.83333333,76.45972222,West,Tier 3,0.2,False
C02137,Maharashtra,Nandura Buzurg,20.83417,76.45924,West,Tier 3,0.2,False
C02138,Maharashtra,Nandurbar,21.37,74.2,West,Tier 3,0.2,False
C02139,Maharashtra,Narayangaon,19.07,73.97,West,Tier 3,0.2,False
C02140,Maharashtra,Nardana,21.2,74.81666667,West,Tier 3,0.2,False
C02141,Maharashtra,Nariman Point,18.92,72.83,West,Tier 3,0.2,False
C02142,Maharashtra,Narkhed,21.47,78.53,West,Tier 3,0.2,False
C02143,Maharashtra,Nashik,19.99727,73.79096,West,Tier 2,0.6,False
C02144,Maharashtra,Nashik Division,19.98295,73.78942,West,Tier 3,0.2,False
C02145,Maharashtra,Navapur,21.17,73.78,West,Tier 3,0.2,False
C02146,Maharashtra,Navi Mumbai,19.03681,73.01582,West,Tier 3,0.2,False
C02147,Maharashtra,Neral,19.02475,73.31688,West,Tier 3,0.2,False
C02148,Maharashtra,Nerur,15.98333333,73.65,West,Tier 3,0.2,False
C02149,Maharashtra,Nevasa,19.53333333,74.93333333,West,Tier 3,0.2,False
C02150,Maharashtra,Nighoj,18.95972222,74.27694444,West,Tier 3,0.2,False
C02151,Maharashtra,Nilanga,18.11675,76.75279,West,Tier 3,0.2,False
C02152,Maharashtra,Nipani,16.399,74.38285,West,Tier 3,0.2,False
C02153,Maharashtra,Niphad,20.0833,73.8,West,Tier 3,0.2,False
C02154,Maharashtra,Nira Narsingpur,17.9835,75.12396,West,Tier 3,0.2,False
C02155,Maharashtra,Osmanabad,18.25,76.16667,West,Tier 3,0.2,False
C02156,Maharashtra,Ozar,20.09473,73.92816,West,Tier 3,0.2,False
C02157,Maharashtra,Pabal,18.83083333,74.05277778,West,Tier 3,0.2,False
C02158,Maharashtra,Pachora,20.66727,75.35305,West,Tier 3,0.2,False
C02159,Maharashtra,"Pahur, Maharashtra",20.7,75.68333333,West,Tier 3,0.2,False
C02160,Maharashtra,Paithan,19.47506,75.38558,West,Tier 3,0.2,False
C02161,Maharashtra,Palghar,19.69693,72.76543,West,Tier 3,0.2,False
C02162,Maharashtra,"Pali, Raigad",18.541384,73.219965,West,Tier 3,0.2,False
C02163,Maharashtra,Palso,20.76666667,77.23333333,West,Tier 3,0.2,False
C02164,Maharashtra,Panchgani,17.92449,73.8008,West,Tier 3,0.2,False
C02165,Maharashtra,Pandharpur,17.67924,75.33098,West,Tier 3,0.2,False
C02166,Maharashtra,Pandhurli,19.829052,73.854745,West,Tier 3,0.2,False
C02167,Maharashtra,Panhala,16.8121,74.11007,West,Tier 3,0.2,False
C02168,Maharashtra,Panvel,18.98878,73.11013,West,Tier 3,0.2,False
C02169,Maharashtra,Parbhani,19.5,76.75,West,Tier 3,0.2,False
C02170,Maharashtra,Parel,18.99,72.84,West,Tier 3,0.2,False
C02171,Maharashtra,Parli Vaijnath,18.85057,76.53163,West,Tier 3,0.2,False
C02172,Maharashtra,Parner,19.003,74.438,West,Tier 3,0.2,False
C02173,Maharashtra,Parola,20.88098,75.11937,West,Tier 3,0.2,False
C02174,Maharashtra,Parseoni,21.38333333,79.15,West,Tier 3,0.2,False
C02175,Maharashtra,Partur,19.59925,76.21541,West,Tier 3,0.2,False
C02176,Maharashtra,Patan,17.37513,73.90143,West,Tier 3,0.2,False
C02177,Maharashtra,Pathardi,19.17279,75.17425,West,Tier 3,0.2,False
C02178,Maharashtra,Pathri,19.2588,76.43412,West,Tier 3,0.2,False
C02179,Maharashtra,Patur,20.46093,76.93725,West,Tier 3,0.2,False
C02180,Maharashtra,Paturda,20.95,76.71666667,West,Tier 3,0.2,False
C02181,Maharashtra,Paud,18.52416667,73.61583333,West,Tier 3,0.2,False
C02182,Maharashtra,Pauni,20.78,79.63,West,Tier 3,0.2,False
C02183,Maharashtra,Pawni,20.79229,79.63644,West,Tier 3,0.2,False
C02184,Maharashtra,Pedgaon,18.51166667,74.7075,West,Tier 3,0.2,False
C02185,Maharashtra,Peint,20.25844722,73.50305278,West,Tier 3,0.2,False
C02186,Maharashtra,Pen,18.73734,73.09603,West,Tier 3,0.2,False
C02187,Maharashtra,Phaltan,17.99113,74.43177,West,Tier 3,0.2,False
C02188,Maharashtra,Phulambri,20.1,75.41666667,West,Tier 3,0.2,False
C02189,Maharashtra,Piliv,17.678842,74.966412,West,Tier 3,0.2,False
C02190,Maharashtra,Pimpalgaon Baswant,20.16666667,73.98333333,West,Tier 3,0.2,False
C02191,Maharashtra,Pimpalgaon Raja,20.71666667,76.43333333,West,Tier 3,0.2,False
C02192,Maharashtra,Pimpri,18.62292,73.80696,West,Tier 3,0.2,False
C02193,Maharashtra,Pimpri-Chinchwad,18.62777778,73.81305556,West,Tier 3,0.2,False
C02194,Maharashtra,Pipri,19.79371,75.53519,West,Tier 3,0.2,False
C02195,Maharashtra,Powai,19.1164,72.90471,West,Tier 3,0.2,False
C02196,Maharashtra,Prabhadevi,19.016905,72.828649,West,Tier 3,0.2,False
C02197,Maharashtra,Prakasha,21.51666667,74.31666667,West,Tier 3,0.2,False
C02198,Maharashtra,Pulgaon,20.72204,78.32056,West,Tier 3,0.2,False
C02199,Maharashtra,Pune,18.51957,73.85535,West,Tier 1,1.0,True
C02200,Maharashtra,Pune Division,18.74673,73.75465,West,Tier 3,0.2,False
C02201,Maharashtra,Puntamba,19.75,74.63333333,West,Tier 3,0.2,False
C02202,Maharashtra,Pural,16.45,73.36666667,West,Tier 3,0.2,False
C02203,Maharashtra,Purna,19.1817,77.02566,West,Tier 3,0.2,False
C02204,Maharashtra,Pusad,19.91274,77.57838,West,Tier 3,0.2,False
C02205,Maharashtra,Radhanagari,16.41388889,73.99777778,West,Tier 3,0.2,False
C02206,Maharashtra,Rahata,19.71666667,74.48333333,West,Tier 3,0.2,False
C02207,Maharashtra,Rahimatpur,17.5921,74.19966,West,Tier 3,0.2,False
C02208,Maharashtra,Rahuri,19.39069,74.64979,West,Tier 3,0.2,False
C02209,Maharashtra,Raigarh,18.57,73.13,West,Tier 3,0.2,False
C02210,Maharashtra,Raireshwar,18.05,73.73333333,West,Tier 3,0.2,False
C02211,Maharashtra,Rajapur,16.65679,73.51701,West,Tier 3,0.2,False
C02212,Maharashtra,Rajgurunagar,18.86667,73.9,West,Tier 3,0.2,False
C02213,Maharashtra,Rajur,20.11087,78.89311,West,Tier 3,0.2,False
C02214,Maharashtra,Rajura,19.77947,79.36459,West,Tier 3,0.2,False
C02215,Maharashtra,Ralegaon,20.25,79.81,West,Tier 3,0.2,False
C02216,Maharashtra,Ramewadi,16.03333333,74.35,West,Tier 3,0.2,False
C02217,Maharashtra,Ramtek,21.39562,79.32725,West,Tier 3,0.2,False
C02218,Maharashtra,Ratnagiri,17.0,73.5,West,Tier 3,0.2,False
C02219,Maharashtra,Raver,21.24757,76.03509,West,Tier 3,0.2,False
C02220,Maharashtra,Renapur,18.51666667,76.6,West,Tier 3,0.2,False
C02221,Maharashtra,Renavi,17.26972222,74.61055556,West,Tier 3,0.2,False
C02222,Maharashtra,Revadanda,18.55363,72.92559,West,Tier 3,0.2,False
C02223,Maharashtra,Revdanda,18.55,72.93333333,West,Tier 3,0.2,False
C02224,Maharashtra,Risod,19.97671,76.78799,West,Tier 3,0.2,False
C02225,Maharashtra,Roha,18.43687,73.11964,West,Tier 3,0.2,False
C02226,Maharashtra,Sailu,19.47,76.47,West,Tier 3,0.2,False
C02227,Maharashtra,Sakol,18.2825,76.88444444,West,Tier 3,0.2,False
C02228,Maharashtra,Sakoli,21.08,79.98,West,Tier 3,0.2,False
C02229,Maharashtra,Sakri,20.99027778,74.31444444,West,Tier 3,0.2,False
C02230,Maharashtra,Samudrapur,20.65,78.96666667,West,Tier 3,0.2,False
C02231,Maharashtra,Sangameshwar,17.18694444,73.55305556,West,Tier 3,0.2,False
C02232,Maharashtra,Sangamner,19.56784,74.21154,West,Tier 3,0.2,False
C02233,Maharashtra,Sangli,17.11202,74.7699,West,Tier 3,0.2,False
C02234,Maharashtra,Sangola,17.43948,75.19379,West,Tier 3,0.2,False
C02235,Maharashtra,Sangole,17.43944444,75.19388889,West,Tier 3,0.2,False
C02236,Maharashtra,"Sangrampur, Maharashtra",21.03,76.68,West,Tier 3,0.2,False
C02237,Maharashtra,Saoli,20.08133056,79.78286111,West,Tier 3,0.2,False
C02238,Maharashtra,Saoner,21.3851,78.92155,West,Tier 3,0.2,False
C02239,Maharashtra,Sarangkheda,21.433273,74.526421,West,Tier 3,0.2,False
C02240,Maharashtra,Sasvad,18.34351,74.03102,West,Tier 3,0.2,False
C02241,Maharashtra,Saswad,18.55,74.0,West,Tier 3,0.2,False
C02242,Maharashtra,Satana,20.59483,74.20301,West,Tier 3,0.2,False
C02243,Maharashtra,Satara,17.68589,73.99333,West,Tier 3,0.2,False
C02244,Maharashtra,Satara Division,17.72601,74.06433,West,Tier 3,0.2,False
C02245,Maharashtra,Satpati,19.71666667,72.7,West,Tier 3,0.2,False
C02246,Maharashtra,Savantvadi,15.90413,73.82191,West,Tier 3,0.2,False
C02247,Maharashtra,Savda,21.15054,75.88938,West,Tier 3,0.2,False
C02248,Maharashtra,Savlaj,17.1,74.78,West,Tier 3,0.2,False
C02249,Maharashtra,Sawantvadi,16.0,73.75,West,Tier 3,0.2,False
C02250,Maharashtra,Selu,19.45512,76.44073,West,Tier 3,0.2,False
C02251,Maharashtra,Sevagram,20.73499167,78.66256944,West,Tier 3,0.2,False
C02252,Maharashtra,Sewri,19.0,72.86,West,Tier 3,0.2,False
C02253,Maharashtra,Shahada,21.54538,74.47106,West,Tier 3,0.2,False
C02254,Maharashtra,Shahapur,19.45231,73.32572,West,Tier 3,0.2,False
C02255,Maharashtra,Shedbal,16.68916667,74.75425556,West,Tier 3,0.2,False
C02256,Maharashtra,Shegaon,20.7932,76.69921,West,Tier 3,0.2,False
C02257,Maharashtra,Shevgaon,19.35,75.23333333,West,Tier 3,0.2,False
C02258,Maharashtra,Shikrapur,18.69361111,74.13805556,West,Tier 3,0.2,False
C02259,Maharashtra,Shiraguppi,16.61875,74.70907,West,Tier 3,0.2,False
C02260,Maharashtra,Shirala,16.98401111,74.12415278,West,Tier 3,0.2,False
C02261,Maharashtra,Shirdi,19.76616,74.47738,West,Tier 3,0.2,False
C02262,Maharashtra,Shirgaon,19.69589,72.71527,West,Tier 3,0.2,False
C02263,Maharashtra,Shirol,16.73333333,74.6,West,Tier 3,0.2,False
C02264,Maharashtra,Shirpur,21.34821,74.88035,West,Tier 3,0.2,False
C02265,Maharashtra,Shirud,20.71666667,74.9,West,Tier 3,0.2,False
C02266,Maharashtra,Shirwal,18.15059,73.97788,West,Tier 3,0.2,False
C02267,Maharashtra,Shivaji Nagar,18.53017,73.85263,West,Tier 3,0.2,False
C02268,Maharashtra,Shrigonda,18.61527,74.69895,West,Tier 3,0.2,False
C02269,Maharashtra,Sillod,20.30303,75.65284,West,Tier 3,0.2,False
C02270,Maharashtra,Sindewahi,20.28333333,79.65,West,Tier 3,0.2,False
C02271,Maharashtra,Sindhudurg,16.17,73.7,West,Tier 3,0.2,False
C02272,Maharashtra,Sindi,20.80509,78.88752,West,Tier 3,0.2,False
C02273,Maharashtra,Sindkheda,21.26666667,74.73333333,West,Tier 3,0.2,False
C02274,Maharashtra,Sinnar,19.84505,73.99866,West,Tier 3,0.2,False
C02275,Maharashtra,"Sion, Mumbai",19.04,72.86,West,Tier 3,0.2,False
C02276,Maharashtra,Sironcha,18.83,79.96,West,Tier 3,0.2,False
C02277,Maharashtra,Sirur,18.8276,74.37475,West,Tier 3,0.2,False
C02278,Maharashtra,"Sivala, East Godavari District",16.75722222,82.08861111,West,Tier 3,0.2,False
C02279,Maharashtra,Solapur,17.75,75.5,West,Tier 3,0.2,False
C02280,Maharashtra,Sonala,21.11666667,76.73333333,West,Tier 3,0.2,False
C02281,Maharashtra,Sonegaon,20.62915,78.69207,West,Tier 3,0.2,False
C02282,Maharashtra,Songir,21.08333333,74.78333333,West,Tier 3,0.2,False
C02283,Maharashtra,Sonvad,21.08333333,75.35,West,Tier 3,0.2,False
C02284,Maharashtra,Soygaon,20.59606,75.61765,West,Tier 3,0.2,False
C02285,Maharashtra,Srivardhan,18.04592,73.01552,West,Tier 3,0.2,False
C02286,Maharashtra,Surgana,20.55956,73.63747,West,Tier 3,0.2,False
C02287,Maharashtra,Taklibhan,19.6167,74.8,West,Tier 3,0.2,False
C02288,Maharashtra,Talbid,17.35,74.13,West,Tier 3,0.2,False
C02289,Maharashtra,Talegaon Dabhade,18.73502,73.67561,West,Tier 3,0.2,False
C02290,Maharashtra,Talegaon Dhamdhere,18.6678,74.1536,West,Tier 3,0.2,False
C02291,Maharashtra,Taloda,21.56128,74.21238,West,Tier 3,0.2,False
C02292,Maharashtra,Talode,21.56074167,74.83,West,Tier 3,0.2,False
C02293,Maharashtra,Tarapur,19.86499,72.68426,West,Tier 3,0.2,False
C02294,Maharashtra,Tardeo,18.97,72.81,West,Tier 3,0.2,False
C02295,Maharashtra,Tasgaon,17.037,74.60171,West,Tier 3,0.2,False
C02296,Maharashtra,Telhara,21.02694,76.83889,West,Tier 3,0.2,False
C02297,Maharashtra,Thalner,21.25,74.9667,West,Tier 3,0.2,False
C02298,Maharashtra,Thane,19.33333,73.25,West,Tier 3,0.2,False
C02299,Maharashtra,Trimbak,19.93268,73.52907,West,Tier 3,0.2,False
C02300,Maharashtra,Trombay,19.0,72.9,West,Tier 3,0.2,False
C02301,Maharashtra,Tuljapur,18.00804,76.07011,West,Tier 3,0.2,False
C02302,Maharashtra,Tumsar,21.38333,79.73333,West,Tier 3,0.2,False
C02303,Maharashtra,Udgir,18.39258,77.11756,West,Tier 3,0.2,False
C02304,Maharashtra,Ulhasnagar,19.21667,73.15,West,Tier 3,0.2,False
C02305,Maharashtra,Umarga,17.83841,76.62331,West,Tier 3,0.2,False
C02306,Maharashtra,Umarkhed,19.60144,77.68878,West,Tier 3,0.2,False
C02307,Maharashtra,Umred,20.85396,79.32466,West,Tier 3,0.2,False
C02308,Maharashtra,Uran,18.87813,72.93924,West,Tier 3,0.2,False
C02309,Maharashtra,Uruli Kanchan,18.48333333,74.13333333,West,Tier 3,0.2,False
C02310,Maharashtra,Vada,19.65347,73.14811,West,Tier 3,0.2,False
C02311,Maharashtra,Vadgaon,18.7486,73.641,West,Tier 3,0.2,False
C02312,Maharashtra,Vadner,20.25,74.0333,West,Tier 3,0.2,False
C02313,Maharashtra,Vaijapur,19.92672,74.7275,West,Tier 3,0.2,False
C02314,Maharashtra,Vairag,18.05,75.8,West,Tier 3,0.2,False
C02315,Maharashtra,Valsang,17.6,76.0833,West,Tier 3,0.2,False
C02316,Maharashtra,Vangaon,19.86666667,72.75,West,Tier 3,0.2,False
C02317,Maharashtra,Varangaon,21.01767,75.91042,West,Tier 3,0.2,False
C02318,Maharashtra,Vashi,19.08,73.01,West,Tier 3,0.2,False
C02319,Maharashtra,Vasind,19.40844,73.26285,West,Tier 3,0.2,False
C02320,Maharashtra,Vatul,16.75,73.6,West,Tier 3,0.2,False
C02321,Maharashtra,"Velas, Maharashtra",17.9585,73.0498,West,Tier 3,0.2,False
C02322,Maharashtra,Velneshwar,17.3833,73.2,West,Tier 3,0.2,False
C02323,Maharashtra,Vengurla,15.86125,73.63182,West,Tier 3,0.2,False
C02324,Maharashtra,Vijaydurg,16.5667,73.3333,West,Tier 3,0.2,False
C02325,Maharashtra,Vikhroli,19.11,72.94,West,Tier 3,0.2,False
C02326,Maharashtra,Vile Parle,19.1,72.83,West,Tier 3,0.2,False
C02327,Maharashtra,Vinchur,20.11666667,74.28333333,West,Tier 3,0.2,False
C02328,Maharashtra,Virar,19.45591,72.81136,West,Tier 3,0.2,False
C02329,Maharashtra,"Vita, Maharashtra",17.2711,74.5378,West,Tier 3,0.2,False
C02330,Maharashtra,Vite,17.27343,74.53792,West,Tier 3,0.2,False
C02331,Maharashtra,Wadala,19.02163056,72.86458889,West,Tier 3,0.2,False
C02332,Maharashtra,Wadgaon,18.7392,73.63945,West,Tier 3,0.2,False
C02333,Maharashtra,Wadner,20.84972222,76.33333333,West,Tier 3,0.2,False
C02334,Maharashtra,Wadwani,18.98333333,76.05,West,Tier 3,0.2,False
C02335,Maharashtra,Wagholi,17.9,74.083,West,Tier 3,0.2,False
C02336,Maharashtra,Wai,17.95276,73.89058,West,Tier 3,0.2,False
C02337,Maharashtra,Wakad,18.5993,73.7625,West,Tier 3,0.2,False
C02338,Maharashtra,Walgaon,20.9989,77.7064,West,Tier 3,0.2,False
C02339,Maharashtra,Walki,18.95,74.75,West,Tier 3,0.2,False
C02340,Maharashtra,Wani,20.05507,78.95313,West,Tier 3,0.2,False
C02341,Maharashtra,Wardha,20.73933,78.59784,West,Tier 3,0.2,False
C02342,Maharashtra,Warora,20.22885,79.00277,West,Tier 3,0.2,False
C02343,Maharashtra,Warud,21.47101,78.26965,West,Tier 3,0.2,False
C02344,Maharashtra,Washim,20.2,77.2,West,Tier 3,0.2,False
C02345,Maharashtra,Worli,19.0,72.815,West,Tier 3,0.2,False
C02346,Maharashtra,Yaval,21.16772,75.69762,West,Tier 3,0.2,False
C02347,Maharashtra,Yavatmal,20.15,78.35,West,Tier 3,0.2,False
C02348,Maharashtra,Yeola,20.0424,74.48944,West,Tier 3,0.2,False
C02349,Manipur,Bishnupur,24.60769,93.77998,North-East,Tier 3,0.2,False
C02350,Manipur,Churachandpur,24.33333,93.68333,North-East,Tier 3,0.2,False
C02351,Manipur,Imphal,24.80805,93.9442,North-East,Tier 3,0.2,False
C02352,Manipur,Kakching,24.4982,93.98126,North-East,Tier 3,0.2,False
C02353,Manipur,Mayang Imphal,24.60998,93.88873,North-East,Tier 3,0.2,False
C02354,Manipur,Moirang,24.4975,93.77791,North-East,Tier 3,0.2,False
C02355,Manipur,Phek,25.66667,94.5,North-East,Tier 3,0.2,False
C02356,Manipur,Senapati,25.26705,94.02237,North-East,Tier 3,0.2,False
C02357,Manipur,Tamenglong,24.97548,93.51563,North-East,Tier 3,0.2,False
C02358,Manipur,Thoubal,24.62205,94.01001,North-East,Tier 3,0.2,False
C02359,Manipur,Ukhrul,25.04828,94.35883,North-East,Tier 3,0.2,False
C02360,Manipur,Wangjing,24.58921,94.06386,North-East,Tier 3,0.2,False
C02361,Manipur,Yairipok,24.67792,94.04767,North-East,Tier 3,0.2,False
C02362,Meghalaya,Cherrapunji,25.30089,91.69619,North-East,Tier 3,0.2,False
C02363,Meghalaya,East Garo Hills,25.61372,90.62426,North-East,Tier 3,0.2,False
C02364,Meghalaya,East Jaintia Hills,25.35976,92.3668,North-East,Tier 3,0.2,False
C02365,Meghalaya,East Khasi Hills,25.3805,91.78905,North-East,Tier 3,0.2,False
C02366,Meghalaya,Mairang,25.56165,91.63602,North-East,Tier 3,0.2,False
C02367,Meghalaya,Mankachar,25.53347,89.86373,North-East,Tier 3,0.2,False
C02368,Meghalaya,Nongpoh,25.9023,91.87694,North-East,Tier 3,0.2,False
C02369,Meghalaya,Nongstoin,25.51704,91.26484,North-East,Tier 3,0.2,False
C02370,Meghalaya,North Garo Hills,25.89682,90.61602,North-East,Tier 3,0.2,False
C02371,Meghalaya,Ri-Bhoi,25.88997,91.82707,North-East,Tier 3,0.2,False
C02372,Meghalaya,Shillong,25.56892,91.88313,North-East,Tier 3,0.2,False
C02373,Meghalaya,South Garo Hills,25.30162,90.5853,North-East,Tier 3,0.2,False
C02374,Meghalaya,South West Garo Hills,25.47245,89.93399,North-East,Tier 3,0.2,False
C02375,Meghalaya,South West Khasi Hills,25.32155,91.29462,North-East,Tier 3,0.2,False
C02376,Meghalaya,Tura,25.51421,90.20239,North-East,Tier 3,0.2,False
C02377,Meghalaya,West Garo Hills,25.56794,90.22447,North-East,Tier 3,0.2,False
C02378,Meghalaya,West Jaintia Hills,25.5,92.25,North-East,Tier 3,0.2,False
C02379,Meghalaya,West Khasi Hills,25.54776,91.26957,North-East,Tier 3,0.2,False
C02380,Mizoram,Aizawl,23.8,92.9,North-East,Tier 3,0.2,False
C02381,Mizoram,Champhai,23.47444,93.32556,North-East,Tier 3,0.2,False
C02382,Mizoram,Darlawn,24.01336,92.92439,North-East,Tier 3,0.2,False
C02383,Mizoram,Khawhai,23.37807,93.12797,North-East,Tier 3,0.2,False
C02384,Mizoram,Kolasib,24.22388,92.67869,North-East,Tier 3,0.2,False
C02385,Mizoram,Kolasib District,24.22215,92.67697,North-East,Tier 3,0.2,False
C02386,Mizoram,Lawngtlai,22.53,92.9,North-East,Tier 3,0.2,False
C02387,Mizoram,Lunglei,22.9,92.75,North-East,Tier 3,0.2,False
C02388,Mizoram,Mamit,23.78492,92.46939,North-East,Tier 3,0.2,False
C02389,Mizoram,North Vanlaiphai,23.13227,93.06532,North-East,Tier 3,0.2,False
C02390,Mizoram,Saiha,22.49183,92.98143,North-East,Tier 3,0.2,False
C02391,Mizoram,Sairang,23.81034,92.65226,North-East,Tier 3,0.2,False
C02392,Mizoram,Saitlaw,23.97187,92.57454,North-East,Tier 3,0.2,False
C02393,Mizoram,Serchhip,23.28172,92.90039,North-East,Tier 3,0.2,False
C02394,Mizoram,Thenzawl,23.31667,92.75,North-East,Tier 3,0.2,False
C02395,Nagaland,Dimapur,25.77852,93.78508,North-East,Tier 3,0.2,False
C02396,Nagaland,Kohima,25.67467,94.11099,North-East,Tier 3,0.2,False
C02397,Nagaland,Mokokchung,26.31393,94.51675,North-East,Tier 3,0.2,False
C02398,Nagaland,Mon,26.75,94.83333,North-East,Tier 3,0.2,False
C02399,Nagaland,Peren,25.51276,93.73716,North-East,Tier 3,0.2,False
C02400,Nagaland,Phek,25.75,94.5,North-East,Tier 3,0.2,False
C02401,Nagaland,Tuensang,26.26704,94.82415,North-East,Tier 3,0.2,False
C02402,Nagaland,Tuensang District,26.25,94.75,North-East,Tier 3,0.2,False
C02403,Nagaland,Wokha,26.16667,94.25,North-East,Tier 3,0.2,False
C02404,Nagaland,Zunheboto,26.0,94.5,North-East,Tier 3,0.2,False
C02405,Odisha,Angul,20.84089,85.10192,East,Tier 3,0.2,False
C02406,Odisha,Angul District,20.84903,85.06079,East,Tier 3,0.2,False
C02407,Odisha,Asika,19.61114,84.65998,East,Tier 3,0.2,False
C02408,Odisha,Athagarh,20.51999,85.62965,East,Tier 3,0.2,False
C02409,Odisha,Bada Barabil,22.11186,85.38684,East,Tier 3,0.2,False
C02410,Odisha,Balangir,20.75,83.25,East,Tier 3,0.2,False
C02411,Odisha,Balasore,21.49266,86.93348,East,Tier 3,0.2,False
C02412,Odisha,Baleshwar,21.5,86.75,East,Tier 3,0.2,False
C02413,Odisha,Balimila,18.25167,82.10659,East,Tier 3,0.2,False
C02414,Odisha,Balugaon,20.17838,85.11327,East,Tier 3,0.2,False
C02415,Odisha,Banapur,19.77889,85.17033,East,Tier 3,0.2,False
C02416,Odisha,Banki,20.37912,85.52953,East,Tier 3,0.2,False
C02417,Odisha,Banposh,22.24834,84.81044,East,Tier 3,0.2,False
C02418,Odisha,Baragarh,21.33333,83.61667,East,Tier 3,0.2,False
C02419,Odisha,Barbil,22.10194,85.37752,East,Tier 3,0.2,False
C02420,Odisha,Bargarh,21.33348,83.61905,East,Tier 3,0.2,False
C02421,Odisha,Barpali,21.19005,83.58721,East,Tier 3,0.2,False
C02422,Odisha,Basudebpur,21.11974,86.72896,East,Tier 3,0.2,False
C02423,Odisha,Baud,20.83773,84.32618,East,Tier 3,0.2,False
C02424,Odisha,Baudh,20.833,84.333,East,Tier 3,0.2,False
C02425,Odisha,Belaguntha,19.88249,84.63801,East,Tier 3,0.2,False
C02426,Odisha,Bhadrak,21.0,86.6,East,Tier 3,0.2,False
C02427,Odisha,Bhadrakh,21.05447,86.5156,East,Tier 3,0.2,False
C02428,Odisha,Bhanjanagar,19.92719,84.58201,East,Tier 3,0.2,False
C02429,Odisha,Bhawanipatna,19.90717,83.16697,East,Tier 3,0.2,False
C02430,Odisha,Bhuban,20.88197,85.83334,East,Tier 3,0.2,False
C02431,Odisha,Bhubaneshwar,20.27241,85.83385,East,Tier 3,0.2,False
C02432,Odisha,Binka,21.02626,83.81197,East,Tier 3,0.2,False
C02433,Odisha,Birmitrapur,22.4,84.76667,East,Tier 3,0.2,False
C02434,Odisha,Bolanikhodan,22.11312,85.33645,East,Tier 3,0.2,False
C02435,Odisha,Brahmapur,19.31151,84.7929,East,Tier 3,0.2,False
C02436,Odisha,Brajarajnagar,21.81667,83.91667,East,Tier 3,0.2,False
C02437,Odisha,Buguda,19.80806,84.79084,East,Tier 3,0.2,False
C02438,Odisha,Burla,21.50976,83.87259,East,Tier 3,0.2,False
C02439,Odisha,Champua,22.06734,85.66463,East,Tier 3,0.2,False
C02440,Odisha,Chandbali,20.77519,86.74139,East,Tier 3,0.2,False
C02441,Odisha,Chatrapur,19.35574,84.98359,East,Tier 3,0.2,False
C02442,Odisha,Chikitigarh,19.20233,84.6145,East,Tier 3,0.2,False
C02443,Odisha,Chittarkonda,18.12533,82.1089,East,Tier 3,0.2,False
C02444,Odisha,Cuttack,20.5,86.25,East,Tier 3,0.2,False
C02445,Odisha,Daitari,21.1,85.75,East,Tier 3,0.2,False
C02446,Odisha,Deogarh,21.53827,84.73337,East,Tier 3,0.2,False
C02447,Odisha,Dhenkanal,20.75,85.5,East,Tier 3,0.2,False
C02448,Odisha,Digapahandi,19.37275,84.57184,East,Tier 3,0.2,False
C02449,Odisha,Gajapati,18.91,84.2,East,Tier 3,0.2,False
C02450,Odisha,Ganjam,19.38705,85.05079,East,Tier 3,0.2,False
C02451,Odisha,Gopalpur,19.25861,84.90517,East,Tier 3,0.2,False
C02452,Odisha,Gudari,19.34762,83.78128,East,Tier 3,0.2,False
C02453,Odisha,Gunupur,19.0804,83.80879,East,Tier 3,0.2,False
C02454,Odisha,Hinjilikatu,19.48166,84.74489,East,Tier 3,0.2,False
C02455,Odisha,Hirakud,21.52502,83.87275,East,Tier 3,0.2,False
C02456,Odisha,Jagatsinghapur,20.2557,86.17112,East,Tier 3,0.2,False
C02457,Odisha,Jagatsinghpur,20.2,86.3,East,Tier 3,0.2,False
C02458,Odisha,Jajpur,20.84149,86.31237,East,Tier 3,0.2,False
C02459,Odisha,Jaleshwar,21.80176,87.2225,East,Tier 3,0.2,False
C02460,Odisha,Jatani,20.15975,85.70742,East,Tier 3,0.2,False
C02461,Odisha,Jeypore,18.8563,82.5716,East,Tier 3,0.2,False
C02462,Odisha,Jharsuguda,21.85531,84.00698,East,Tier 3,0.2,False
C02463,Odisha,Jharsuguda District,21.85,84.0,East,Tier 3,0.2,False
C02464,Odisha,Kaintragarh,20.72115,84.53514,East,Tier 3,0.2,False
C02465,Odisha,Kalahandi,19.75,83.0,East,Tier 3,0.2,False
C02466,Odisha,Kamakhyanagar,20.93385,85.54489,East,Tier 3,0.2,False
C02467,Odisha,Kandhamal,20.3,84.0,East,Tier 3,0.2,False
C02468,Odisha,Kantabanji,20.46709,82.92042,East,Tier 3,0.2,False
C02469,Odisha,Kantilo,20.36152,85.19212,East,Tier 3,0.2,False
C02470,Odisha,Kendrapara,20.5,86.5,East,Tier 3,0.2,False
C02471,Odisha,Kendraparha,20.50166,86.42227,East,Tier 3,0.2,False
C02472,Odisha,Kendujhar,21.5,85.5,East,Tier 3,0.2,False
