city_id,city,state,region,default_warehouse,backup_warehouse,latitude,longitude
C02384,kolasib,Mizoram,North-East,Kolkata,Nagpur,24.22388,92.67869
C02385,kolasib district,Mizoram,North-East,Kolkata,Nagpur,24.22215,92.67697
C02386,lawngtlai,Mizoram,North-East,Kolkata,Nagpur,22.53,92.9
C02387,lunglei,Mizoram,North-East,Kolkata,Nagpur,22.9,92.75
C02388,mamit,Mizoram,North-East,Kolkata,Nagpur,23.78492,92.46939
C02389,north vanlaiphai,Mizoram,North-East,Kolkata,Nagpur,23.13227,93.06532
C02390,saiha,Mizoram,North-East,Kolkata,Nagpur,22.49183,92.98143
C02391,sairang,Mizoram,North-East,Kolkata,Nagpur,23.81034,92.65226
C02392,saitlaw,Mizoram,North-East,Kolkata,Nagpur,23.97187,92.57454
C02393,serchhip,Mizoram,North-East,Kolkata,Nagpur,23.28172,92.90039
C02394,thenzawl,Mizoram,North-East,Kolkata,Nagpur,23.31667,92.75
C02395,dimapur,Nagaland,North-East,Kolkata,Nagpur,25.77852,93.78508
C02396,kohima,Nagaland,North-East,Kolkata,Nagpur,25.67467,94.11099
C02397,mokokchung,Nagaland,North-East,Kolkata,Nagpur,26.31393,94.51675
C02398,mon,Nagaland,North-East,Kolkata,Nagpur,26.75,94.83333
C02399,peren,Nagaland,North-East,Kolkata,Nagpur,25.51276,93.73716
C02400,phek,Nagaland,North-East,Kolkata,Nagpur,25.66667,94.5
C02400,phek,Nagaland,North-East,Kolkata,Nagpur,25.75,94.5
C02401,tuensang,Nagaland,North-East,Kolkata,Nagpur,26.26704,94.82415
C02402,tuensang district,Nagaland,North-East,Kolkata,Nagpur,26.25,94.75
C02403,wokha,Nagaland,North-East,Kolkata,Nagpur,26.16667,94.25
C02404,zunheboto,Nagaland,North-East,Kolkata,Nagpur,26.0,94.5
C02405,angul,Odisha,East,Kolkata,Nagpur,20.84089,85.10192
C02406,angul district,Odisha,East,Kolkata,Nagpur,20.84903,85.06079
C02407,asika,Odisha,East,Kolkata,Nagpur,19.61114,84.65998
C02408,athagarh,Odisha,East,Kolkata,Nagpur,20.51999,85.62965
C02409,bada barabil,Odisha,East,Kolkata,Nagpur,22.11186,85.38684
C02410,balangir,Odisha,East,Kolkata,Nagpur,20.75,83.25
C02411,balasore,Odisha,East,Kolkata,Nagpur,21.49266,86.93348
C02412,baleshwar,Odisha,East,Kolkata,Nagpur,21.5,86.75
C02413,balimila,Odisha,East,Kolkata,Nagpur,18.25167,82.10659
C02414,balugaon,Odisha,East,Kolkata,Nagpur,20.17838,85.11327
C02415,banapur,Odisha,East,Kolkata,Nagpur,19.77889,85.17033
C02416,banki,Odisha,East,Kolkata,Nagpur,20.37912,85.52953
C02417,banposh,Odisha,East,Kolkata,Nagpur,22.24834,84.81044
C02418,baragarh,Odisha,East,Kolkata,Nagpur,21.33333,83.61667
C02419,barbil,Odisha,East,Kolkata,Nagpur,22.10194,85.37752
C02420,bargarh,Odisha,East,Kolkata,Nagpur,21.33348,83.61905
C02421,barpali,Odisha,East,Kolkata,Nagpur,21.19005,83.58721
C02422,basudebpur,Odisha,East,Kolkata,Nagpur,21.11974,86.72896
C02423,baud,Odisha,East,Kolkata,Nagpur,20.83773,84.32618
C02424,baudh,Odisha,East,Kolkata,Nagpur,20.833,84.333
C02425,belaguntha,Odisha,East,Kolkata,Nagpur,19.88249,84.63801
C02426,bhadrak,Odisha,East,Kolkata,Nagpur,21.0,86.6
C02427,bhadrakh,Odisha,East,Kolkata,Nagpur,21.05447,86.5156
C02428,bhanjanagar,Odisha,East,Kolkata,Nagpur,19.92719,84.58201
C02429,bhawanipatna,Odisha,East,Kolkata,Nagpur,19.90717,83.16697
C02430,bhuban,Odisha,East,Kolkata,Nagpur,20.88197,85.83334
C02431,bhubaneshwar,Odisha,East,Kolkata,Nagpur,20.27241,85.83385
C02432,binka,Odisha,East,Kolkata,Nagpur,21.02626,83.81197
C02433,birmitrapur,Odisha,East,Kolkata,Nagpur,22.4,84.76667
C02434,bolanikhodan,Odisha,East,Kolkata,Nagpur,22.11312,85.33645
C02435,brahmapur,Odisha,East,Kolkata,Nagpur,19.31151,84.7929
C02436,brajarajnagar,Odisha,East,Kolkata,Nagpur,21.81667,83.91667
C02437,buguda,Odisha,East,Kolkata,Nagpur,19.80806,84.79084
C02438,burla,Odisha,East,Kolkata,Nagpur,21.50976,83.87259
C02439,champua,Odisha,East,Kolkata,Nagpur,22.06734,85.66463
C02440,chandbali,Odisha,East,Kolkata,Nagpur,20.77519,86.74139
C02441,chatrapur,Odisha,East,Kolkata,Nagpur,19.35574,84.98359
C02442,chikitigarh,Odisha,East,Kolkata,Nagpur,19.20233,84.6145
C02443,chittarkonda,Odisha,East,Kolkata,Nagpur,18.12533,82.1089
C02444,cuttack,Odisha,East,Kolkata,Nagpur,20.5,86.25
C02445,daitari,Odisha,East,Kolkata,Nagpur,21.1,85.75
C02446,deogarh,Odisha,East,Kolkata,Nagpur,24.44382,86.72607
C02446,deogarh,Odisha,East,Kolkata,Nagpur,21.53827,84.73337
C02446,deogarh,Odisha,East,Kolkata,Nagpur,24.526,78.238
C02447,dhenkanal,Odisha,East,Kolkata,Nagpur,20.75,85.5
C02448,digapahandi,Odisha,East,Kolkata,Nagpur,19.37275,84.57184
C02449,gajapati,Odisha,East,Kolkata,Nagpur,18.91,84.2
C02450,ganjam,Odisha,East,Kolkata,Nagpur,19.38705,85.05079
C02451,gopalpur,Odisha,East,Kolkata,Nagpur,19.25861,84.90517
C02451,gopalpur,Odisha,East,Kolkata,Nagpur,22.61845,88.75119
C02452,gudari,Odisha,East,Kolkata,Nagpur,19.34762,83.78128
C02453,gunupur,Odisha,East,Kolkata,Nagpur,19.0804,83.80879
C02454,hinjilikatu,Odisha,East,Kolkata,Nagpur,19.48166,84.74489
C02455,hirakud,Odisha,East,Kolkata,Nagpur,21.52502,83.87275
C02456,jagatsinghapur,Odisha,East,Kolkata,Nagpur,20.2557,86.17112
C02457,jagatsinghpur,Odisha,East,Kolkata,Nagpur,20.2,86.3
C02458,jajpur,Odisha,East,Kolkata,Nagpur,20.84149,86.31237
C02459,jaleshwar,Odisha,East,Kolkata,Nagpur,21.80176,87.2225
C02460,jatani,Odisha,East,Kolkata,Nagpur,20.15975,85.70742
C02461,jeypore,Odisha,East,Kolkata,Nagpur,18.8563,82.5716
C02462,jharsuguda,Odisha,East,Kolkata,Nagpur,21.85531,84.00698
C02463,jharsuguda district,Odisha,East,Kolkata,Nagpur,21.85,84.0
C02464,kaintragarh,Odisha,East,Kolkata,Nagpur,20.72115,84.53514
C02465,kalahandi,Odisha,East,Kolkata,Nagpur,19.75,83.0
C02466,kamakhyanagar,Odisha,East,Kolkata,Nagpur,20.93385,85.54489
C02467,kandhamal,Odisha,East,Kolkata,Nagpur,20.3,84.0
C02468,kantabanji,Odisha,East,Kolkata,Nagpur,20.46709,82.92042
C02469,kantilo,Odisha,East,Kolkata,Nagpur,20.36152,85.19212
C02470,kendrapara,Odisha,East,Kolkata,Nagpur,20.5,86.5
C02471,kendraparha,Odisha,East,Kolkata,Nagpur,20.50166,86.42227
C02472,kendujhar,Odisha,East,Kolkata,Nagpur,21.5,85.5
C02473,kesinga,Odisha,East,Kolkata,Nagpur,20.18778,83.21949
C02474,khallikot,Odisha,East,Kolkata,Nagpur,19.60908,85.08609
C02475,kharhial,Odisha,East,Kolkata,Nagpur,20.28845,82.7606
C02476,khordha,Odisha,East,Kolkata,Nagpur,20.2,85.6
C02477,khurda,Odisha,East,Kolkata,Nagpur,20.18268,85.61629
C02478,kiri buru,Odisha,East,Kolkata,Nagpur,22.08333,85.35
C02479,kodala,Odisha,East,Kolkata,Nagpur,19.62425,84.94075
C02480,konarka,Odisha,East,Kolkata,Nagpur,19.89758,86.11413
C02481,koraput,Odisha,East,Kolkata,Nagpur,19.0,83.0
C02482,kuchaiburi,Odisha,East,Kolkata,Nagpur,22.26675,86.17385
C02483,kuchinda,Odisha,East,Kolkata,Nagpur,21.74356,84.34848
C02484,malakanagiri,Odisha,East,Kolkata,Nagpur,18.36428,81.888
C02485,malkangiri,Odisha,East,Kolkata,Nagpur,18.25,81.95
C02486,mayurbhanj,Odisha,East,Kolkata,Nagpur,21.75,86.5
C02487,nabarangpur,Odisha,East,Kolkata,Nagpur,19.2333,82.55
C02488,nayagarh,Odisha,East,Kolkata,Nagpur,20.12882,85.09626
C02489,nayagarh district,Odisha,East,Kolkata,Nagpur,20.13,85.1
C02490,nilgiri,Odisha,East,Kolkata,Nagpur,21.46235,86.76794
C02491,nimaparha,Odisha,East,Kolkata,Nagpur,20.05756,86.00436
C02492,nowrangapur,Odisha,East,Kolkata,Nagpur,19.23114,82.54826
C02493,nuapada,Odisha,East,Kolkata,Nagpur,20.6,82.5
C02494,padampur,Odisha,East,Kolkata,Nagpur,20.99932,83.06325
C02494,padampur,Odisha,East,Kolkata,Nagpur,29.70885,73.62539
C02495,paradip garh,Odisha,East,Kolkata,Nagpur,20.31641,86.6085
C02496,patamundai,Odisha,East,Kolkata,Nagpur,20.57806,86.56063
C02497,patnagarh,Odisha,East,Kolkata,Nagpur,20.70833,83.13263
C02498,phulbani,Odisha,East,Kolkata,Nagpur,20.48101,84.23063
C02499,pipili,Odisha,East,Kolkata,Nagpur,20.11357,85.83147
C02500,polasara,Odisha,East,Kolkata,Nagpur,19.69386,84.81401
C02501,puri,Odisha,East,Kolkata,Nagpur,19.9,85.6
C02502,purushottampur,Odisha,East,Kolkata,Nagpur,19.52024,84.88514
C02503,rambha,Odisha,East,Kolkata,Nagpur,19.51667,85.1
C02504,raurkela,Odisha,East,Kolkata,Nagpur,22.22496,84.86414
C02505,rayagada,Odisha,East,Kolkata,Nagpur,19.4,83.5
C02506,remuna,Odisha,East,Kolkata,Nagpur,21.52798,86.87156
C02507,rengali,Odisha,East,Kolkata,Nagpur,21.64602,84.05311
C02508,sambalpur,Odisha,East,Kolkata,Nagpur,21.4,83.88333
C02509,sonepur,Odisha,East,Kolkata,Nagpur,20.83333,83.91667
C02510,sorada,Odisha,East,Kolkata,Nagpur,19.76082,84.42997
C02511,soro,Odisha,East,Kolkata,Nagpur,21.27851,86.68833
C02512,subarnapur,Odisha,East,Kolkata,Nagpur,20.93154,83.82486
C02513,sundargarh,Odisha,East,Kolkata,Nagpur,22.25,84.5
C02514,talcher,Odisha,East,Kolkata,Nagpur,20.94927,85.23354
C02515,tarabha,Odisha,East,Kolkata,Nagpur,20.73252,83.67443
C02516,titlagarh,Odisha,East,Kolkata,Nagpur,20.28961,83.15233
C02517,udayagiri,Odisha,East,Kolkata,Nagpur,20.12416,84.36869
C02518,karaikal,Puducherry,South,Chennai,Bengaluru,10.92209,79.83353
C02519,mahe,Puducherry,South,Chennai,Bengaluru,11.7,75.53333
C02520,yanam,Puducherry,South,Chennai,Bengaluru,16.73308,82.21364
C02520,yanam,Puducherry,South,Chennai,Bengaluru,16.73463,82.21773
C02521,abohar,Punjab,North,New Delhi,Nagpur,30.14453,74.19552
C02522,adampur,Punjab,North,New Delhi,Nagpur,31.43224,75.71484
C02523,ajitgarh,Punjab,North,New Delhi,Nagpur,30.65,76.7
C02524,ajnala,Punjab,North,New Delhi,Nagpur,31.84473,74.76295
C02525,akalgarh,Punjab,North,New Delhi,Nagpur,29.82074,75.89078
C02526,alawalpur,Punjab,North,New Delhi,Nagpur,31.43161,75.65614
C02527,amloh,Punjab,North,New Delhi,Nagpur,30.60837,76.23199
C02528,amritsar,Punjab,North,New Delhi,Nagpur,31.67,74.84
C02529,anandpur sahib,Punjab,North,New Delhi,Nagpur,31.23926,76.50253
C02530,badhni kalan,Punjab,North,New Delhi,Nagpur,30.6813,75.29087
C02531,bagha purana,Punjab,North,New Delhi,Nagpur,30.68809,75.09838
C02532,bakloh,Punjab,North,New Delhi,Nagpur,32.47939,75.91874
C02533,balachor,Punjab,North,New Delhi,Nagpur,31.06062,76.30166
C02534,banga,Punjab,North,New Delhi,Nagpur,31.18874,75.99495
C02535,banur,Punjab,North,New Delhi,Nagpur,30.55407,76.71948
C02536,barnala,Punjab,North,New Delhi,Nagpur,30.37451,75.5487
C02537,batala,Punjab,North,New Delhi,Nagpur,31.80921,75.20294
C02538,begowal,Punjab,North,New Delhi,Nagpur,31.61152,75.52135
C02539,bhadaur,Punjab,North,New Delhi,Nagpur,30.47651,75.33049
C02540,bhatinda,Punjab,North,New Delhi,Nagpur,30.20747,74.93893
C02541,bhawanigarh,Punjab,North,New Delhi,Nagpur,30.26685,76.03854
C02542,bhikhi,Punjab,North,New Delhi,Nagpur,30.05918,75.535
C02543,bhogpur,Punjab,North,New Delhi,Nagpur,31.55442,75.64271
C02544,bholath,Punjab,North,New Delhi,Nagpur,31.54277778,75.5075
C02545,budhlada,Punjab,North,New Delhi,Nagpur,29.92799,75.56205
C02546,chima,Punjab,North,New Delhi,Nagpur,30.6854,76.08643
C02547,dasuya,Punjab,North,New Delhi,Nagpur,31.81679,75.6531
C02548,dera baba nanak,Punjab,North,New Delhi,Nagpur,32.03733,75.02787
C02549,dera bassi,Punjab,North,New Delhi,Nagpur,30.5872,76.8428
C02550,dhanaula,Punjab,North,New Delhi,Nagpur,30.28216,75.57341
C02551,dhariwal,Punjab,North,New Delhi,Nagpur,31.95616,75.32386
C02552,dhilwan,Punjab,North,New Delhi,Nagpur,31.51432,75.34574
C02553,dhudi,Punjab,North,New Delhi,Nagpur,30.69636,74.85246
C02554,dhuri,Punjab,North,New Delhi,Nagpur,30.36846,75.86791
C02555,dina nagar,Punjab,North,New Delhi,Nagpur,32.13664,75.47291
C02556,dirba,Punjab,North,New Delhi,Nagpur,30.07222,75.99607
C02557,doraha,Punjab,North,New Delhi,Nagpur,30.79953,76.02355
C02558,faridkot,Punjab,North,New Delhi,Nagpur,30.67399,74.75579
C02559,fatehgarh churian,Punjab,North,New Delhi,Nagpur,31.86431,74.95665
C02560,fatehgarh sahib,Punjab,North,New Delhi,Nagpur,30.64379,76.34787
C02561,fazilka,Punjab,North,New Delhi,Nagpur,30.40207,74.02836
C02562,firozpur,Punjab,North,New Delhi,Nagpur,30.92574,74.61311
C02563,firozpur district,Punjab,North,New Delhi,Nagpur,30.89,74.56
C02564,gardhiwala,Punjab,North,New Delhi,Nagpur,31.74147,75.75567
C02565,garhshankar,Punjab,North,New Delhi,Nagpur,31.21537,76.14149
C02566,ghanaur,Punjab,North,New Delhi,Nagpur,30.33092,76.61203
C02567,giddarbaha,Punjab,North,New Delhi,Nagpur,30.19953,74.66627
C02568,gurdaspur,Punjab,North,New Delhi,Nagpur,31.92,75.27
C02569,guru har sahai,Punjab,North,New Delhi,Nagpur,30.70862,74.40407
C02570,hajipur,Punjab,North,New Delhi,Nagpur,25.68544,85.20981
C02570,hajipur,Punjab,North,New Delhi,Nagpur,31.97714,75.75438
C02571,hariana,Punjab,North,New Delhi,Nagpur,31.63512,75.83887
C02572,hoshiarpur,Punjab,North,New Delhi,Nagpur,31.53723,75.91269
C02573,ishanpur,Punjab,North,New Delhi,Nagpur,30.63929,76.11761
C02574,jagraon,Punjab,North,New Delhi,Nagpur,30.78783,75.47391
C02575,jaito,Punjab,North,New Delhi,Nagpur,30.45126,74.89189
C02576,jalalabad,Punjab,North,New Delhi,Nagpur,30.60622,74.25727
C02576,jalalabad,Punjab,North,New Delhi,Nagpur,29.61853,77.43908
C02577,jalandhar,Punjab,North,New Delhi,Nagpur,31.41667,75.61667
C02578,jandiala,Punjab,North,New Delhi,Nagpur,31.1593,75.61755
C02579,jandiala guru,Punjab,North,New Delhi,Nagpur,31.56198,75.0277
C02580,kalanaur,Punjab,North,New Delhi,Nagpur,28.82823,76.3955
C02580,kalanaur,Punjab,North,New Delhi,Nagpur,32.01227,75.15063
C02581,kapurthala,Punjab,North,New Delhi,Nagpur,31.38011,75.38105
C02582,kartarpur,Punjab,North,New Delhi,Nagpur,31.44268,75.49847
C02583,khamanon,Punjab,North,New Delhi,Nagpur,30.81725,76.35478
C02584,khanna,Punjab,North,New Delhi,Nagpur,30.70547,76.22196
C02585,kharar,Punjab,North,New Delhi,Nagpur,30.74632,76.64689
C02585,kharar,Punjab,North,New Delhi,Nagpur,22.7,87.68
C02586,khemkaran,Punjab,North,New Delhi,Nagpur,31.14443,74.55938
C02587,kot isa khan,Punjab,North,New Delhi,Nagpur,30.94659,75.1378
C02588,kotkapura,Punjab,North,New Delhi,Nagpur,30.5819,74.83298
C02589,laungowal,Punjab,North,New Delhi,Nagpur,30.19393,75.68089
C02590,ludhiana,Punjab,North,New Delhi,Nagpur,30.91204,75.85379
C02591,machhiwara,Punjab,North,New Delhi,Nagpur,30.91557,76.20016
C02592,majitha,Punjab,North,New Delhi,Nagpur,31.75711,74.95891
C02593,makhu,Punjab,North,New Delhi,Nagpur,31.10335,74.99631
C02594,malaut,Punjab,North,New Delhi,Nagpur,30.21121,74.4818
C02595,malerkotla,Punjab,North,New Delhi,Nagpur,30.5309,75.87949
C02596,mansa,Punjab,North,New Delhi,Nagpur,23.42564,72.65739
C02596,mansa,Punjab,North,New Delhi,Nagpur,29.98844,75.40167
C02597,maur mandi,Punjab,North,New Delhi,Nagpur,30.08333,75.25
C02598,moga,Punjab,North,New Delhi,Nagpur,30.80376,75.14938
C02599,mohali,Punjab,North,New Delhi,Nagpur,30.67995,76.72211
C02600,morinda,Punjab,North,New Delhi,Nagpur,30.79014,76.49883
C02601,mukerian,Punjab,North,New Delhi,Nagpur,31.95394,75.61716
C02602,nabha,Punjab,North,New Delhi,Nagpur,30.37577,76.15292
C02603,nakodar,Punjab,North,New Delhi,Nagpur,31.12586,75.47508
C02604,nangal,Punjab,North,New Delhi,Nagpur,31.38966,76.37574
C02605,nawanshahr,Punjab,North,New Delhi,Nagpur,32.76505,74.52772
C02605,nawanshahr,Punjab,North,New Delhi,Nagpur,31.1245,76.11613
C02606,nurmahal,Punjab,North,New Delhi,Nagpur,31.09662,75.59386
C02607,nurpur kalan,Punjab,North,New Delhi,Nagpur,31.16667,76.48333
C02608,pathankot,Punjab,North,New Delhi,Nagpur,32.27484,75.65287
C02609,patiala,Punjab,North,New Delhi,Nagpur,30.33625,76.3922
C02610,patti,Punjab,North,New Delhi,Nagpur,31.28092,74.85849
C02610,patti,Punjab,North,New Delhi,Nagpur,25.9215,82.20048
C02611,phagwara,Punjab,North,New Delhi,Nagpur,31.22452,75.77387
C02612,phillaur,Punjab,North,New Delhi,Nagpur,31.01887,75.79111
C02613,qadian,Punjab,North,New Delhi,Nagpur,31.82198,75.37663
C02614,rahon,Punjab,North,New Delhi,Nagpur,31.05275,76.11907
C02615,raikot,Punjab,North,New Delhi,Nagpur,30.65,75.6
C02616,rajasansi,Punjab,North,New Delhi,Nagpur,31.72021,74.8008
C02617,rajpura,Punjab,North,New Delhi,Nagpur,30.47856,76.59284
C02618,ram das,Punjab,North,New Delhi,Nagpur,31.96739,74.9087
C02619,rampura,Punjab,North,New Delhi,Nagpur,24.467,75.43996
C02619,rampura,Punjab,North,New Delhi,Nagpur,30.256,75.24116
C02619,rampura,Punjab,North,New Delhi,Nagpur,26.34967,79.18234
C02620,rupnagar,Punjab,North,New Delhi,Nagpur,31.04,76.52
C02621,samrala,Punjab,North,New Delhi,Nagpur,30.83601,76.19324
C02622,sanaur,Punjab,North,New Delhi,Nagpur,30.30182,76.45786
C02623,sangrur,Punjab,North,New Delhi,Nagpur,30.24506,75.84488
C02624,sardulgarh,Punjab,North,New Delhi,Nagpur,29.69224,75.23608
C02625,shahid bhagat singh nagar,Punjab,North,New Delhi,Nagpur,31.13183,76.13328
C02626,shahkot,Punjab,North,New Delhi,Nagpur,31.08173,75.33708
C02627,sham churasi,Punjab,North,New Delhi,Nagpur,31.50028,75.74917
C02628,sirhind-fategarh,Punjab,North,New Delhi,Nagpur,30.64321,76.38421
C02629,sri muktsar sahib,Punjab,North,New Delhi,Nagpur,30.47426,74.5166
C02630,sultanpur lodhi,Punjab,North,New Delhi,Nagpur,31.21468,75.19602
C02631,sunam,Punjab,North,New Delhi,Nagpur,30.12883,75.79943
C02632,talwandi bhai,Punjab,North,New Delhi,Nagpur,30.85584,74.92979
C02633,talwara,Punjab,North,New Delhi,Nagpur,31.9376,75.88657
C02634,tarn taran sahib,Punjab,North,New Delhi,Nagpur,31.45191,74.92777
C02635,zira,Punjab,North,New Delhi,Nagpur,30.96853,74.99106
C02636,abhaneri,Rajasthan,West,Ahmedabad,Mumbai,27.00743,76.6076
C02637,abu,Rajasthan,West,Ahmedabad,Mumbai,24.59365,72.71756
C02638,abu road,Rajasthan,West,Ahmedabad,Mumbai,24.48012,72.78186
C02639,ajmer,Rajasthan,West,Ahmedabad,Mumbai,26.25,74.66667
C02640,aklera,Rajasthan,West,Ahmedabad,Mumbai,24.41288,76.56719
C02641,alwar,Rajasthan,West,Ahmedabad,Mumbai,27.5,76.5
C02642,amet,Rajasthan,West,Ahmedabad,Mumbai,25.30609,73.9258
C02643,anta,Rajasthan,West,Ahmedabad,Mumbai,25.15,76.3
C02644,anupgarh,Rajasthan,West,Ahmedabad,Mumbai,29.19111,73.20861
C02645,asind,Rajasthan,West,Ahmedabad,Mumbai,25.7342,74.33278
C02646,bagar,Rajasthan,West,Ahmedabad,Mumbai,28.18784,75.50012
C02647,bakani,Rajasthan,West,Ahmedabad,Mumbai,24.28624,76.23709
C02648,bali,Rajasthan,West,Ahmedabad,Mumbai,25.19725,73.29117
C02649,balotra,Rajasthan,West,Ahmedabad,Mumbai,25.83242,72.24
C02650,bandikui,Rajasthan,West,Ahmedabad,Mumbai,27.05087,76.57325
C02651,banswara,Rajasthan,West,Ahmedabad,Mumbai,23.54109,74.4425
C02652,baran,Rajasthan,West,Ahmedabad,Mumbai,25.09,76.66
C02653,bari,Rajasthan,West,Ahmedabad,Mumbai,26.64661,77.61634
C02654,bari sadri,Rajasthan,West,Ahmedabad,Mumbai,24.41339,74.47331
C02655,barmer,Rajasthan,West,Ahmedabad,Mumbai,25.75,71.5
C02656,basi,Rajasthan,West,Ahmedabad,Mumbai,26.8315,76.04856
C02657,basni,Rajasthan,West,Ahmedabad,Mumbai,27.17232,73.64519
C02658,baswa,Rajasthan,West,Ahmedabad,Mumbai,27.14955,76.58345
C02659,bayana,Rajasthan,West,Ahmedabad,Mumbai,26.90791,77.28985
C02660,beawar,Rajasthan,West,Ahmedabad,Mumbai,26.10119,74.32028
C02661,begun,Rajasthan,West,Ahmedabad,Mumbai,24.98333,75.0
C02662,behror,Rajasthan,West,Ahmedabad,Mumbai,27.88832,76.28108
C02663,bhadasar,Rajasthan,West,Ahmedabad,Mumbai,28.31457,74.28952
C02664,bhadra,Rajasthan,West,Ahmedabad,Mumbai,29.10298,75.17138
C02665,bharatpur,Rajasthan,West,Ahmedabad,Mumbai,27.21,77.29
C02666,bhasawar,Rajasthan,West,Ahmedabad,Mumbai,27.03895,77.04849
C02667,bhilwara,Rajasthan,West,Ahmedabad,Mumbai,25.5,74.75
C02668,bhindar,Rajasthan,West,Ahmedabad,Mumbai,24.50235,74.18551
C02669,bhinmal,Rajasthan,West,Ahmedabad,Mumbai,24.99944,72.27141
C02670,bhiwadi,Rajasthan,West,Ahmedabad,Mumbai,28.21024,76.86056
C02671,bhuma,Rajasthan,West,Ahmedabad,Mumbai,27.78333,74.93333
C02672,bikaner,Rajasthan,West,Ahmedabad,Mumbai,28.01762,73.31495
C02673,bilara,Rajasthan,West,Ahmedabad,Mumbai,26.18067,73.7055
C02674,bissau,Rajasthan,West,Ahmedabad,Mumbai,28.24737,75.07666
C02675,borkhera,Rajasthan,West,Ahmedabad,Mumbai,25.52115,75.64028
C02676,bundi,Rajasthan,West,Ahmedabad,Mumbai,25.43855,75.63735
C02677,chaksu,Rajasthan,West,Ahmedabad,Mumbai,26.6051,75.94814
C02678,chechat,Rajasthan,West,Ahmedabad,Mumbai,24.76667,75.88333
C02679,chhabra,Rajasthan,West,Ahmedabad,Mumbai,24.66472,76.84379
C02680,chhapar,Rajasthan,West,Ahmedabad,Mumbai,27.819,74.43936
C02681,chhoti sadri,Rajasthan,West,Ahmedabad,Mumbai,24.38145,74.7012
C02682,chidawa,Rajasthan,West,Ahmedabad,Mumbai,28.23937,75.64035
C02683,chittaurgarh,Rajasthan,West,Ahmedabad,Mumbai,24.5,74.5
C02684,churu,Rajasthan,West,Ahmedabad,Mumbai,28.30415,74.96718
C02685,dariba,Rajasthan,West,Ahmedabad,Mumbai,24.94865,74.1342
C02686,dausa,Rajasthan,West,Ahmedabad,Mumbai,26.88269,76.57053
C02687,deoli,Rajasthan,West,Ahmedabad,Mumbai,28.50254,77.23117
C02687,deoli,Rajasthan,West,Ahmedabad,Mumbai,20.6492,78.48023
C02687,deoli,Rajasthan,West,Ahmedabad,Mumbai,25.75728,75.37991
C02688,deshnoke,Rajasthan,West,Ahmedabad,Mumbai,27.79836,73.34297
C02689,devgarh,Rajasthan,West,Ahmedabad,Mumbai,25.52533,73.90812
C02690,dhaulpur,Rajasthan,West,Ahmedabad,Mumbai,26.71183,77.73956
C02691,didwana,Rajasthan,West,Ahmedabad,Mumbai,27.40096,74.57537
C02692,dig,Rajasthan,West,Ahmedabad,Mumbai,27.47188,77.32564
C02693,dungarpur,Rajasthan,West,Ahmedabad,Mumbai,21.28777,71.7556
C02693,dungarpur,Rajasthan,West,Ahmedabad,Mumbai,23.84306,73.71466
C02694,fatehpur,Rajasthan,West,Ahmedabad,Mumbai,27.99486,74.95628
C02694,fatehpur,Rajasthan,West,Ahmedabad,Mumbai,25.75,80.75
C02695,galiakot,Rajasthan,West,Ahmedabad,Mumbai,23.51995,74.02028
C02696,ganganagar,Rajasthan,West,Ahmedabad,Mumbai,29.92009,73.87496
C02697,gangapur,Rajasthan,West,Ahmedabad,Mumbai,19.69718,75.01045
C02697,gangapur,Rajasthan,West,Ahmedabad,Mumbai,26.47249,76.71744
C02698,govindgarh,Rajasthan,West,Ahmedabad,Mumbai,24.37845,81.29644
C02698,govindgarh,Rajasthan,West,Ahmedabad,Mumbai,27.50423,76.99938
C02699,gulabpura,Rajasthan,West,Ahmedabad,Mumbai,25.90448,74.66025
C02700,hanumangarh,Rajasthan,West,Ahmedabad,Mumbai,29.11,74.6
C02701,hindaun,Rajasthan,West,Ahmedabad,Mumbai,26.73411,77.03519
C02702,jahazpur,Rajasthan,West,Ahmedabad,Mumbai,25.61994,75.27609
C02703,jaipur,Rajasthan,West,Ahmedabad,Mumbai,27.0,76.0
C02704,jaisalmer,Rajasthan,West,Ahmedabad,Mumbai,26.99382,71.00889
C02705,jaitaran,Rajasthan,West,Ahmedabad,Mumbai,26.20446,73.93676
C02706,jalor,Rajasthan,West,Ahmedabad,Mumbai,25.34558,72.61559
C02707,jalore,Rajasthan,West,Ahmedabad,Mumbai,25.08,72.29
C02708,jhalawar,Rajasthan,West,Ahmedabad,Mumbai,24.59633,76.16499
C02709,jhalrapatan,Rajasthan,West,Ahmedabad,Mumbai,24.54205,76.17242
C02710,jhunjhunun,Rajasthan,West,Ahmedabad,Mumbai,28.12559,75.39797
C02711,jobner,Rajasthan,West,Ahmedabad,Mumbai,26.97257,75.38752
C02712,jodhpur,Rajasthan,West,Ahmedabad,Mumbai,21.90174,70.0327
C02712,jodhpur,Rajasthan,West,Ahmedabad,Mumbai,26.75,72.75
C02713,kaman,Rajasthan,West,Ahmedabad,Mumbai,27.65791,77.26908
C02714,kanor,Rajasthan,West,Ahmedabad,Mumbai,24.43437,74.26546
C02715,kapren,Rajasthan,West,Ahmedabad,Mumbai,25.40529,76.07431
C02716,karanpur,Rajasthan,West,Ahmedabad,Mumbai,29.84042,73.45519
C02717,karauli,Rajasthan,West,Ahmedabad,Mumbai,26.58,77.1
